record_type,cohort,validation,outcome_metric,outcome_formulation,model,base_model,candidate_model,comparison,metric,estimate,ci_lower,ci_upper,bootstrap_se,n_persons,n_train_min,n_train_max,temporal_cutoff,bootstrap_success,bootstrap_attempts,notes
comparison,HRS,temporal_70_30,persistence,ancova_level,,B0,B1,B1_minus_B0,MAE,0.0278487656470942,0.0063781180434527,0.0477806791524117,0.0104916660306258,340,826,826,2014-05-15,500.0,500.0,
comparison,HRS,temporal_70_30,persistence,ancova_level,,B0,B1,B1_minus_B0,predictive_R2,0.0347615498406855,-0.004727371748664,0.0752532198800543,0.0198872968485001,340,826,826,2014-05-15,500.0,500.0,
comparison,HRS,temporal_70_30,persistence,ancova_level,,B0,B1,B1_minus_B0,mean_log_predictive_density,0.0222180995196796,-0.0067371547441636,0.0518141990405038,0.0149371723258343,340,826,826,2014-05-15,500.0,500.0,
comparison,HRS,temporal_70_30,persistence,ancova_level,,B0,B2,B2_minus_B0,RMSE,0.0041646018817453,-0.0012362141224979,0.0096952095700725,0.0027195583240243,340,826,826,2014-05-15,500.0,500.0,
comparison,HRS,temporal_70_30,persistence,ancova_level,,B0,B2,B2_minus_B0,MAE,0.006218140161839,0.0016291025544204,0.0110582527281323,0.0024965082014618,340,826,826,2014-05-15,500.0,500.0,
comparison,HRS,temporal_70_30,persistence,ancova_level,,B0,B2,B2_minus_B0,predictive_R2,0.0072636404339204,-0.0021225709439911,0.0173465069606769,0.0048744279706305,340,826,826,2014-05-15,500.0,500.0,
comparison,HRS,temporal_70_30,persistence,ancova_level,,B0,B2,B2_minus_B0,mean_log_predictive_density,0.0050826262071184,-0.0017568847469024,0.0121873164855778,0.0034375924566168,340,826,826,2014-05-15,500.0,500.0,
comparison,HRS,temporal_70_30,persistence,ancova_level,,B0,B3,B3_minus_B0,RMSE,0.0,0.0,0.0,0.0,340,826,826,2014-05-15,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,HRS,temporal_70_30,persistence,ancova_level,,B0,B3,B3_minus_B0,MAE,0.0,0.0,0.0,0.0,340,826,826,2014-05-15,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,HRS,temporal_70_30,persistence,ancova_level,,B0,B3,B3_minus_B0,predictive_R2,0.0,0.0,0.0,0.0,340,826,826,2014-05-15,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,HRS,temporal_70_30,persistence,ancova_level,,B0,B3,B3_minus_B0,mean_log_predictive_density,0.0,0.0,0.0,0.0,340,826,826,2014-05-15,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,HRS,temporal_70_30,persistence,ancova_level,,B3,B4,B4_minus_B3,RMSE,0.0041646018817453,-0.0009138539269898,0.0092367171648055,0.0027194395888778,340,826,826,2014-05-15,500.0,500.0,
comparison,HRS,temporal_70_30,persistence,ancova_level,,B3,B4,B4_minus_B3,MAE,0.006218140161839,0.001019147740738,0.0113596924108074,0.0026061210199721,340,826,826,2014-05-15,500.0,500.0,
comparison,HRS,temporal_70_30,persistence,ancova_level,,B3,B4,B4_minus_B3,predictive_R2,0.0072636404339204,-0.0016267081470674,0.0170606542374799,0.0048272264431109,340,826,826,2014-05-15,500.0,500.0,
comparison,HRS,temporal_70_30,persistence,ancova_level,,B3,B4,B4_minus_B3,mean_log_predictive_density,0.0050826262071184,-0.0014227026502238,0.0116859034667856,0.0034651798111071,340,826,826,2014-05-15,500.0,500.0,
model_metric,UKHLS,grouped_10fold,acute,change,B0,,,,RMSE,1.0818094516436347,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B0,,,,MAE,0.7529144504848884,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B0,,,,predictive_R2,0.0029656806821983,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B0,,,,mean_log_predictive_density,-1.4983828782365556,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B0,,,,calibration_intercept,0.058056271639706,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B0,,,,calibration_slope,0.5928352090302799,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B1,,,,RMSE,1.0824682334053417,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B1,,,,MAE,0.7535505636366969,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B1,,,,predictive_R2,0.0017509972343955,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B1,,,,mean_log_predictive_density,-1.498979427992812,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B1,,,,calibration_intercept,0.0638592095815716,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B1,,,,calibration_slope,0.5541385156840756,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B2,,,,RMSE,1.0825393890322492,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B2,,,,MAE,0.7534782525590419,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B2,,,,predictive_R2,0.0016197539036293,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B2,,,,mean_log_predictive_density,-1.499069402618299,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B2,,,,calibration_intercept,0.0642582547321272,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B2,,,,calibration_slope,0.5502626533301772,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B3,,,,RMSE,0.9419562369534114,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B3,,,,MAE,0.7041100454193406,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B3,,,,predictive_R2,0.2440901288195713,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B3,,,,mean_log_predictive_density,-1.3594476515444789,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B3,,,,calibration_intercept,0.0026088646204394,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B3,,,,calibration_slope,0.9782595213922816,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B4,,,,RMSE,0.9418990334977738,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B4,,,,MAE,0.7035629073874907,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B4,,,,predictive_R2,0.2441819363624671,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B4,,,,mean_log_predictive_density,-1.35938082119185,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B4,,,,calibration_intercept,0.0030151813306534,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,change,B4,,,,calibration_slope,0.9765275320516552,,,,1956,1760,1761,,,,
comparison,UKHLS,grouped_10fold,acute,change,,B0,B1,B1_minus_B0,RMSE,-0.0006587817617067,-0.0016339670858905,0.0001930229561959,0.000463867084517,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,change,,B0,B1,B1_minus_B0,MAE,-0.0006361131518085,-0.0013165350072809,6.30214889259789e-05,0.0003601361482439,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,change,,B0,B1,B1_minus_B0,predictive_R2,-0.0012146834478028,-0.0029726631284223,0.0003473077891663,0.0008527481963881,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,change,,B0,B1,B1_minus_B0,mean_log_predictive_density,-0.0005965497562563,-0.0014925253917117,0.0001907323446785,0.0004323255255697,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,change,,B0,B2,B2_minus_B0,RMSE,-0.0007299373886144,-0.0012411876266108,-0.0002459940794171,0.0002602673637901,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,change,,B0,B2,B2_minus_B0,MAE,-0.0005638020741535,-0.0010105443877382,-0.0001490811933108,0.0002240161535578,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,change,,B0,B2,B2_minus_B0,predictive_R2,-0.001345926778569,-0.0022687074746132,-0.0004525169621687,0.0004790728740231,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,change,,B0,B2,B2_minus_B0,mean_log_predictive_density,-0.0006865243817431,-0.0011820968436451,-0.0002299318923735,0.0002480302376075,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,change,,B0,B3,B3_minus_B0,RMSE,0.1398532146902233,0.109758544570937,0.1667393086744246,0.0147811218762775,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,change,,B0,B3,B3_minus_B0,MAE,0.0488044050655477,0.0284478829976407,0.0671336598942464,0.0104481607275816,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,change,,B0,B3,B3_minus_B0,predictive_R2,0.241124448137373,0.1989283586907187,0.2794371724307326,0.0209074774573051,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,change,,B0,B3,B3_minus_B0,mean_log_predictive_density,0.1389352266920769,0.1113303939648209,0.1648793866015183,0.0139375669993719,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,change,,B3,B4,B4_minus_B3,RMSE,5.7203455637533374e-05,-0.0017217976190433,0.0019085441904587,0.0008956479053769,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,change,,B3,B4,B4_minus_B3,MAE,0.0005471380318499,-0.0008576616907636,0.0020158196933453,0.0007690369347802,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,change,,B3,B4,B4_minus_B3,predictive_R2,9.180754289572768e-05,-0.0027723644007561,0.0029569898114888,0.0014444224050247,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,change,,B3,B4,B4_minus_B3,mean_log_predictive_density,6.683035262877723e-05,-0.0019164004959895,0.0020782706244389,0.0009658346658422,1956,1760,1761,,500.0,500.0,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B0,,,,RMSE,0.9419562369534112,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B0,,,,MAE,0.7041100454193406,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B0,,,,predictive_R2,0.2603730942364907,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B0,,,,mean_log_predictive_density,-1.3594476515444789,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B0,,,,calibration_intercept,0.0038094465616225,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B0,,,,calibration_slope,0.9785304370246468,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B1,,,,RMSE,0.9237179852385842,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B1,,,,MAE,0.6888259038389712,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B1,,,,predictive_R2,0.288737276375494,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B1,,,,mean_log_predictive_density,-1.3399415672712554,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B1,,,,calibration_intercept,0.0036350724413382,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B1,,,,calibration_slope,0.9811061939389945,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B2,,,,RMSE,0.9418990334977738,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B2,,,,MAE,0.7035629073874907,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B2,,,,predictive_R2,0.2604629241639283,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B2,,,,mean_log_predictive_density,-1.35938082119185,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B2,,,,calibration_intercept,0.0043385249858539,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B2,,,,calibration_slope,0.9766854504497806,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B3,,,,RMSE,0.9419562369534112,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B3,,,,MAE,0.7041100454193406,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B3,,,,predictive_R2,0.2603730942364907,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B3,,,,mean_log_predictive_density,-1.3594476515444789,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B3,,,,calibration_intercept,0.0038094465616225,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B3,,,,calibration_slope,0.9785304370246468,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B4,,,,RMSE,0.9418990334977738,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B4,,,,MAE,0.7035629073874907,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B4,,,,predictive_R2,0.2604629241639283,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B4,,,,mean_log_predictive_density,-1.35938082119185,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B4,,,,calibration_intercept,0.0043385249858539,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,acute,ancova_level,B4,,,,calibration_slope,0.9766854504497806,,,,1956,1760,1761,,,,
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B0,B1,B1_minus_B0,RMSE,0.018238251714827,0.0082258791663202,0.0282347102726025,0.004997075704588,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B0,B1,B1_minus_B0,MAE,0.0152841415803693,0.0075431429629213,0.0225926985251296,0.0038736947599902,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B0,B1,B1_minus_B0,predictive_R2,0.0283641821390033,0.0128970286092305,0.0443180662499335,0.0077529820826879,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B0,B1,B1_minus_B0,mean_log_predictive_density,0.0195060842732233,0.0086570527256693,0.0304109314769156,0.0054410909941624,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B0,B2,B2_minus_B0,RMSE,5.720345563742235e-05,-0.0016708605013745,0.0017962452514733,0.0009185838514956,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B0,B2,B2_minus_B0,MAE,0.0005471380318499,-0.0009043836193937,0.0022159561351273,0.0007731059501479,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B0,B2,B2_minus_B0,predictive_R2,8.982992743766793e-05,-0.0026437072095575,0.002794803715419,0.0014421496683224,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B0,B2,B2_minus_B0,mean_log_predictive_density,6.683035262877723e-05,-0.0018033543783234,0.0019608546680241,0.00098569474382,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B0,B3,B3_minus_B0,RMSE,0.0,0.0,0.0,0.0,1956,1760,1761,,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B0,B3,B3_minus_B0,MAE,0.0,0.0,0.0,0.0,1956,1760,1761,,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B0,B3,B3_minus_B0,predictive_R2,0.0,0.0,0.0,0.0,1956,1760,1761,,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B0,B3,B3_minus_B0,mean_log_predictive_density,0.0,0.0,0.0,0.0,1956,1760,1761,,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B3,B4,B4_minus_B3,RMSE,5.720345563742235e-05,-0.0016742335383198,0.0019195016109747,0.0009266391018239,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B3,B4,B4_minus_B3,MAE,0.0005471380318499,-0.0009348932911392,0.0021727156704148,0.0007900652064534,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B3,B4,B4_minus_B3,predictive_R2,8.982992743766793e-05,-0.0025795734563084,0.0030058767889027,0.0014519403829855,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,acute,ancova_level,,B3,B4,B4_minus_B3,mean_log_predictive_density,6.683035262877723e-05,-0.0018716215047902,0.0020478660161633,0.0010051595483484,1956,1760,1761,,500.0,500.0,
model_metric,UKHLS,grouped_10fold,persistence,change,B0,,,,RMSE,1.051647034322108,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B0,,,,MAE,0.729717336321626,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B0,,,,predictive_R2,-0.0023425624407664,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B0,,,,mean_log_predictive_density,-1.4699333238033172,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B0,,,,calibration_intercept,0.0013596739444609,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B0,,,,calibration_slope,0.3824390773128257,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B1,,,,RMSE,1.0513364435707953,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B1,,,,MAE,0.7295083565388846,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B1,,,,predictive_R2,-0.001750591280478,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B1,,,,mean_log_predictive_density,-1.4696536592113891,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B1,,,,calibration_intercept,0.0014243141812768,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B1,,,,calibration_slope,0.4247602242067532,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B2,,,,RMSE,1.036717193329142,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B2,,,,MAE,0.7254766948816795,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B2,,,,predictive_R2,0.0259151887660274,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B2,,,,mean_log_predictive_density,-1.4555801404129325,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B2,,,,calibration_intercept,0.0005536315024986,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B2,,,,calibration_slope,0.8322521420475619,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B3,,,,RMSE,0.8738756671750557,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B3,,,,MAE,0.6367041966095542,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B3,,,,predictive_R2,0.3078894605761162,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B3,,,,mean_log_predictive_density,-1.2847302596935135,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B3,,,,calibration_intercept,0.0004259812490271,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B3,,,,calibration_slope,0.9864942953819508,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B4,,,,RMSE,0.8731236402859778,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B4,,,,MAE,0.6366211994979247,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B4,,,,predictive_R2,0.3090801603506428,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B4,,,,mean_log_predictive_density,-1.2838764007343388,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B4,,,,calibration_intercept,0.0003196759630312,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,change,B4,,,,calibration_slope,0.9857547993427284,,,,1956,1760,1761,,,,
comparison,UKHLS,grouped_10fold,persistence,change,,B0,B1,B1_minus_B0,RMSE,0.0003105907513127,-0.002233413439848,0.0026658303430986,0.0012941468809887,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,change,,B0,B1,B1_minus_B0,MAE,0.0002089797827414,-0.0015832432181278,0.0019745197582843,0.0009045842425914,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,change,,B0,B1,B1_minus_B0,predictive_R2,0.0005919711602884,-0.0043016832706143,0.0053574847413849,0.0024698564911598,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,change,,B0,B1,B1_minus_B0,mean_log_predictive_density,0.000279664591928,-0.0022770269462852,0.0025630519037537,0.0012598531347351,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,change,,B0,B2,B2_minus_B0,RMSE,0.0149298409929659,0.0038783064078717,0.0259940973130578,0.0058013318961342,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,change,,B0,B2,B2_minus_B0,MAE,0.0042406414399465,-0.0036786029576626,0.012469442640175,0.0040064262877031,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,change,,B0,B2,B2_minus_B0,predictive_R2,0.0282577512067939,0.0073946437495423,0.0490465290816406,0.0108141792440933,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,change,,B0,B2,B2_minus_B0,mean_log_predictive_density,0.0143531833903847,0.003596699149628,0.0250636486852191,0.0055988922853102,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,change,,B0,B3,B3_minus_B0,RMSE,0.1777713671470523,0.1455211733219163,0.2095808948600396,0.0165916118308154,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,change,,B0,B3,B3_minus_B0,MAE,0.0930131397120718,0.070422454495464,0.1139689761130476,0.0117992465404451,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,change,,B0,B3,B3_minus_B0,predictive_R2,0.3102320230168827,0.2641574526619968,0.3543962253083517,0.0229567585613967,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,change,,B0,B3,B3_minus_B0,mean_log_predictive_density,0.1852030641098037,0.1520313650947334,0.2175514754400766,0.0168311402215648,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,change,,B3,B4,B4_minus_B3,RMSE,0.0007520268890779,-0.00170092590847,0.0031664600627215,0.0012723663731107,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,change,,B3,B4,B4_minus_B3,MAE,8.299711162951251e-05,-0.0017616607695907,0.0019562994807162,0.0009886505559991,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,change,,B3,B4,B4_minus_B3,predictive_R2,0.0011906997745265,-0.0028045788434101,0.0049266528522538,0.0020169118401192,1956,1760,1761,,500.0,500.0,
comparison,UKHLS,grouped_10fold,persistence,change,,B3,B4,B4_minus_B3,mean_log_predictive_density,0.0008538589591746,-0.0020860484412419,0.0036569880823566,0.0014697879010642,1956,1760,1761,,500.0,500.0,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B0,,,,RMSE,0.8738756671750556,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B0,,,,MAE,0.6367041966095542,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B0,,,,predictive_R2,0.2262860973897814,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B0,,,,mean_log_predictive_density,-1.2847302596935135,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B0,,,,calibration_intercept,0.0016361456245567,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B0,,,,calibration_slope,0.9792176405486916,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B1,,,,RMSE,0.8570617107603106,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B1,,,,MAE,0.6269735278112495,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B1,,,,predictive_R2,0.2557732189871623,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B1,,,,mean_log_predictive_density,-1.2651459718632247,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B1,,,,calibration_intercept,0.0017441502903928,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B1,,,,calibration_slope,0.98021890925473,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B2,,,,RMSE,0.8731236402859778,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B2,,,,MAE,0.6366211994979247,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B2,,,,predictive_R2,0.2276171867417118,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B2,,,,mean_log_predictive_density,-1.2838764007343386,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B2,,,,calibration_intercept,0.0015719652801676,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B2,,,,calibration_slope,0.9785010912954338,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B3,,,,RMSE,0.8738756671750556,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B3,,,,MAE,0.6367041966095542,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B3,,,,predictive_R2,0.2262860973897814,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B3,,,,mean_log_predictive_density,-1.2847302596935135,,,,1956,1760,1761,,,,
model_metric,UKHLS,grouped_10fold,persistence,ancova_level,B3,,,,calibration_intercept,0.0016361456245567,,,,1956,1760,1761,,,,
