record_type,cohort,instrument,wave,item_position,item_concept,half,source_variable,variable_label,raw_valid_codes,missing_codes,scoring,reverse_coded,available,notes,episode_position,time_role,eligible_n,item_complete_n,item_complete_pct,n,statistic,estimate,scale,converged
item_metadata,UKHLS,GHQ-12,5.0,11.0,worthless,B,e_scghqk,GHQ: believe worthless,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""not at all"", ""2"": ""no more than usual"", ""3"": ""rather more than usual"", ""4"": ""much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,5.0,12.0,general_happiness,B,e_scghql,GHQ: general happiness,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""more so than usual"", ""2"": ""about the same as usual"", ""3"": ""less so than usual"", ""4"": ""much less than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,6.0,1.0,concentration,A,f_scghqa,GHQ: concentration,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""better than usual"", ""2"": ""same as usual"", ""3"": ""less than usual"", ""4"": ""much less than usual"", ""-10"": ""Not available for IEMB"", ""-11"": ""Only available for IEMB"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,6.0,2.0,loss_of_sleep,A,f_scghqb,GHQ: loss of sleep,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""not at all"", ""2"": ""no more than usual"", ""3"": ""rather more than usual"", ""4"": ""much more than usual"", ""-10"": ""Not available for IEMB"", ""-11"": ""Only available for IEMB"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,6.0,3.0,useful_role,A,f_scghqc,GHQ: playing a useful role,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""2"": ""same as usual"", ""-10"": ""Not available for IEMB"", ""-11"": ""Only available for IEMB"", ""1"": ""more so than usual"", ""3"": ""less so than usual"", ""4"": ""much less than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,6.0,4.0,making_decisions,B,f_scghqd,GHQ: capable of making decisions,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""more so than usual"", ""2"": ""same as usual"", ""3"": ""less so than usual"", ""4"": ""much less capable"", ""-10"": ""Not available for IEMB"", ""-11"": ""Only available for IEMB"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,6.0,5.0,under_strain,A,f_scghqe,GHQ: constantly under strain,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""not at all"", ""2"": ""no more than usual"", ""3"": ""rather more than usual"", ""4"": ""much more than usual"", ""-10"": ""Not available for IEMB"", ""-11"": ""Only available for IEMB"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,6.0,6.0,overcoming_difficulties,B,f_scghqf,GHQ: problem overcoming difficulties,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""not at all"", ""2"": ""no more than usual"", ""3"": ""rather more than usual"", ""4"": ""much more than usual"", ""-10"": ""Not available for IEMB"", ""-11"": ""Only available for IEMB"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,6.0,7.0,enjoy_activities,A,f_scghqg,GHQ: enjoy day-to-day activities,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""2"": ""same as usual"", ""4"": ""much less than usual"", ""-10"": ""Not available for IEMB"", ""-11"": ""Only available for IEMB"", ""1"": ""more so than usual"", ""3"": ""less so than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,6.0,8.0,face_problems,B,f_scghqh,GHQ: ability to face problems,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""more so than usual"", ""2"": ""same as usual"", ""3"": ""less able than usual"", ""4"": ""much less able"", ""-10"": ""Not available for IEMB"", ""-11"": ""Only available for IEMB"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,6.0,9.0,unhappy_depressed,A,f_scghqi,GHQ: unhappy or depressed,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""not at all"", ""2"": ""no more than usual"", ""3"": ""rather more than usual"", ""4"": ""much more than usual"", ""-10"": ""Not available for IEMB"", ""-11"": ""Only available for IEMB"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,6.0,10.0,losing_confidence,B,f_scghqj,GHQ: losing confidence,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""not at all"", ""2"": ""no more than usual"", ""3"": ""rather more than usual"", ""4"": ""much more than usual"", ""-10"": ""Not available for IEMB"", ""-11"": ""Only available for IEMB"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,6.0,11.0,worthless,B,f_scghqk,GHQ: believe worthless,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""not at all"", ""2"": ""no more than usual"", ""3"": ""rather more than usual"", ""4"": ""much more than usual"", ""-10"": ""Not available for IEMB"", ""-11"": ""Only available for IEMB"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,6.0,12.0,general_happiness,B,f_scghql,GHQ: general happiness,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""more so than usual"", ""2"": ""about the same as usual"", ""3"": ""less so than usual"", ""4"": ""much less than usual"", ""-10"": ""Not available for IEMB"", ""-11"": ""Only available for IEMB"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,7.0,1.0,concentration,A,g_scghqa,GHQ: concentration,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""Better than usual"", ""2"": ""Same as usual"", ""3"": ""Less than usual"", ""4"": ""Much less than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,7.0,2.0,loss_of_sleep,A,g_scghqb,GHQ: loss of sleep,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,7.0,3.0,useful_role,A,g_scghqc,GHQ: playing a useful role,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""2"": ""Same as usual"", ""1"": ""more so than usual"", ""3"": ""less so than usual"", ""4"": ""much less than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,7.0,4.0,making_decisions,B,g_scghqd,GHQ: capable of making decisions,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""More so than usual"", ""2"": ""Same as usual"", ""3"": ""Less so than usual"", ""4"": ""Much less capable"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,7.0,5.0,under_strain,A,g_scghqe,GHQ: constantly under strain,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,7.0,6.0,overcoming_difficulties,B,g_scghqf,GHQ: problem overcoming difficulties,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,7.0,7.0,enjoy_activities,A,g_scghqg,GHQ: enjoy day-to-day activities,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""2"": ""Same as usual"", ""4"": ""Much less than usual"", ""1"": ""more so than usual"", ""3"": ""less so than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,7.0,8.0,face_problems,B,g_scghqh,GHQ: ability to face problems,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""More so than usual"", ""2"": ""Same as usual"", ""3"": ""Less able than usual"", ""4"": ""Much less able"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,7.0,9.0,unhappy_depressed,A,g_scghqi,GHQ: unhappy or depressed,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,7.0,10.0,losing_confidence,B,g_scghqj,GHQ: losing confidence,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,7.0,11.0,worthless,B,g_scghqk,GHQ: believe worthless,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,7.0,12.0,general_happiness,B,g_scghql,GHQ: general happiness,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""More so than usual"", ""2"": ""About the same as usual"", ""3"": ""Less so than usual"", ""4"": ""Much less than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,8.0,1.0,concentration,A,h_scghqa,GHQ: concentration,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""Better than usual"", ""2"": ""Same as usual"", ""3"": ""Less than usual"", ""4"": ""Much less than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,8.0,2.0,loss_of_sleep,A,h_scghqb,GHQ: loss of sleep,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,8.0,3.0,useful_role,A,h_scghqc,GHQ: playing a useful role,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""2"": ""Same as usual"", ""1"": ""more so than usual"", ""3"": ""less so than usual"", ""4"": ""much less than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,8.0,4.0,making_decisions,B,h_scghqd,GHQ: capable of making decisions,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""More so than usual"", ""2"": ""Same as usual"", ""3"": ""Less so than usual"", ""4"": ""Much less capable"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,8.0,5.0,under_strain,A,h_scghqe,GHQ: constantly under strain,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,8.0,6.0,overcoming_difficulties,B,h_scghqf,GHQ: problem overcoming difficulties,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,8.0,7.0,enjoy_activities,A,h_scghqg,GHQ: enjoy day-to-day activities,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""2"": ""Same as usual"", ""4"": ""Much less than usual"", ""1"": ""more so than usual"", ""3"": ""less so than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,8.0,8.0,face_problems,B,h_scghqh,GHQ: ability to face problems,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""More so than usual"", ""2"": ""Same as usual"", ""3"": ""Less able than usual"", ""4"": ""Much less able"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,8.0,9.0,unhappy_depressed,A,h_scghqi,GHQ: unhappy or depressed,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,8.0,10.0,losing_confidence,B,h_scghqj,GHQ: losing confidence,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,8.0,11.0,worthless,B,h_scghqk,GHQ: believe worthless,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,8.0,12.0,general_happiness,B,h_scghql,GHQ: general happiness,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""More so than usual"", ""2"": ""About the same as usual"", ""3"": ""Less so than usual"", ""4"": ""Much less than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,9.0,1.0,concentration,A,i_scghqa,GHQ: concentration,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""Better than usual"", ""2"": ""Same as usual"", ""3"": ""Less than usual"", ""4"": ""Much less than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,9.0,2.0,loss_of_sleep,A,i_scghqb,GHQ: loss of sleep,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,9.0,3.0,useful_role,A,i_scghqc,GHQ: playing a useful role,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""2"": ""Same as usual"", ""1"": ""more so than usual"", ""3"": ""less so than usual"", ""4"": ""much less than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,9.0,4.0,making_decisions,B,i_scghqd,GHQ: capable of making decisions,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""More so than usual"", ""2"": ""Same as usual"", ""3"": ""Less so than usual"", ""4"": ""Much less capable"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,9.0,5.0,under_strain,A,i_scghqe,GHQ: constantly under strain,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,9.0,6.0,overcoming_difficulties,B,i_scghqf,GHQ: problem overcoming difficulties,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,9.0,7.0,enjoy_activities,A,i_scghqg,GHQ: enjoy day-to-day activities,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""2"": ""Same as usual"", ""4"": ""Much less than usual"", ""1"": ""more so than usual"", ""3"": ""less so than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,9.0,8.0,face_problems,B,i_scghqh,GHQ: ability to face problems,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""More so than usual"", ""2"": ""Same as usual"", ""3"": ""Less able than usual"", ""4"": ""Much less able"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,9.0,9.0,unhappy_depressed,A,i_scghqi,GHQ: unhappy or depressed,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,9.0,10.0,losing_confidence,B,i_scghqj,GHQ: losing confidence,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,9.0,11.0,worthless,B,i_scghqk,GHQ: believe worthless,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,9.0,12.0,general_happiness,B,i_scghql,GHQ: general happiness,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""More so than usual"", ""2"": ""About the same as usual"", ""3"": ""Less so than usual"", ""4"": ""Much less than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,10.0,1.0,concentration,A,j_scghqa,GHQ: concentration,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""Better than usual"", ""2"": ""Same as usual"", ""3"": ""Less than usual"", ""4"": ""Much less than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,10.0,2.0,loss_of_sleep,A,j_scghqb,GHQ: loss of sleep,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,10.0,3.0,useful_role,A,j_scghqc,GHQ: playing a useful role,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""2"": ""Same as usual"", ""1"": ""more so than usual"", ""3"": ""less so than usual"", ""4"": ""much less than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,10.0,4.0,making_decisions,B,j_scghqd,GHQ: capable of making decisions,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""1"": ""More so than usual"", ""2"": ""Same as usual"", ""3"": ""Less so than usual"", ""4"": ""Much less capable"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,10.0,5.0,under_strain,A,j_scghqe,GHQ: constantly under strain,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,10.0,6.0,overcoming_difficulties,B,j_scghqf,GHQ: problem overcoming difficulties,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,False,True,"{""1"": ""Not at all"", ""2"": ""No more than usual"", ""3"": ""Rather more than usual"", ""4"": ""Much more than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
item_metadata,UKHLS,GHQ-12,10.0,7.0,enjoy_activities,A,j_scghqg,GHQ: enjoy day-to-day activities,"1,2,3,4","-9,-8,-7,-2,-1",raw minus 1; 0-3 distress orientation,True,True,"{""2"": ""Same as usual"", ""4"": ""Much less than usual"", ""1"": ""more so than usual"", ""3"": ""less so than usual"", ""-9"": ""missing"", ""-8"": ""inapplicable"", ""-2"": ""refusal"", ""-1"": ""don't know"", ""-7"": ""proxy""}",,,,,,,,,,
