record_type,cohort,validation,outcome_metric,outcome_formulation,baseline_scope,model,base_model,candidate_model,comparison,metric,estimate,ci_lower,ci_upper,bootstrap_se,n_persons,ridge_alpha_min,ridge_alpha_median,ridge_alpha_max,temporal_cutoff,bootstrap_success,bootstrap_attempts,notes
comparison,HRS,temporal_70_30,persistence,change,current_state,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,mean_log_predictive_density,-0.0035350611356719,-0.0079259656042223,0.0019111688517532,0.0023462448104738,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,change,current_state,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,RMSE,0.0041078794425121,-0.0062194002586067,0.0147105915444081,0.0055409948778602,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,change,current_state,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,MAE,0.0014410358129939,-0.0077346744339271,0.0103031680693455,0.0045996739506016,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,change,current_state,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,predictive_R2,0.0067984247282505,-0.0102448401047165,0.0252140139313725,0.0092686702963917,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,change,current_state,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,mean_log_predictive_density,0.0043318757002184,-0.0090679640280358,0.0179540286739184,0.0070713687462188,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,BASE,,,,RMSE,0.890141128469521,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,BASE,,,,MAE,0.6870210474676341,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,BASE,,,,predictive_R2,0.2219153442573616,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,BASE,,,,mean_log_predictive_density,-1.3063906441877051,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,BASE,,,,calibration_intercept,0.0226127118736458,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,BASE,,,,calibration_slope,0.8641353921876754,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R1_prior_acute,,,,RMSE,0.8900626671403611,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R1_prior_acute,,,,MAE,0.687104591084179,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R1_prior_acute,,,,predictive_R2,0.2220525064752053,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R1_prior_acute,,,,mean_log_predictive_density,-1.306292130844987,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R1_prior_acute,,,,calibration_intercept,0.0225795963645894,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R1_prior_acute,,,,calibration_slope,0.864147041910102,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R2_prior_persistence,,,,RMSE,0.8859765265877756,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R2_prior_persistence,,,,MAE,0.6808029073057951,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R2_prior_persistence,,,,predictive_R2,0.229178984691282,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R2_prior_persistence,,,,mean_log_predictive_density,-1.3013080179805867,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R2_prior_persistence,,,,calibration_intercept,0.028773409135884,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R2_prior_persistence,,,,calibration_slope,0.8744074809266851,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R3_joint_raw,,,,RMSE,0.8842457835465151,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R3_joint_raw,,,,MAE,0.6796466345962691,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R3_joint_raw,,,,predictive_R2,0.2321876198006228,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R3_joint_raw,,,,mean_log_predictive_density,-1.299210043638674,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R3_joint_raw,,,,calibration_intercept,0.0297498544438168,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R3_joint_raw,,,,calibration_slope,0.8771868715171671,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_acute_residual,,,,RMSE,0.8854355552815875,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_acute_residual,,,,MAE,0.6846320951286478,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_acute_residual,,,,predictive_R2,0.2301200135621568,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_acute_residual,,,,mean_log_predictive_density,-1.3013143171728567,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_acute_residual,,,,calibration_intercept,0.0276349190791177,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_acute_residual,,,,calibration_slope,0.8651414071669659,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_persistence_residual,,,,RMSE,0.8928477422991142,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_persistence_residual,,,,MAE,0.6914354823850343,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_persistence_residual,,,,predictive_R2,0.2171763733331286,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_persistence_residual,,,,mean_log_predictive_density,-1.309925705323377,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_persistence_residual,,,,calibration_intercept,0.0192855913596347,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_persistence_residual,,,,calibration_slope,0.8561700929310472,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_joint_residual,,,,RMSE,0.886033249027009,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_joint_residual,,,,MAE,0.6855800116546394,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_joint_residual,,,,predictive_R2,0.229080281742588,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_joint_residual,,,,mean_log_predictive_density,-1.3020587684874871,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_joint_residual,,,,calibration_intercept,0.0260986632362967,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,R4_joint_residual,,,,calibration_slope,0.8668924983396628,,,,340,100.0,100.0,100.0,2014-05-15,,,
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,RMSE,7.846132915989568e-05,-0.0003614257202626,0.0004603728697995,0.0002030068289263,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,MAE,-8.354361654483444e-05,-0.0004334989558931,0.0002154778001997,0.0001640495224523,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,predictive_R2,0.0001371622178437,-0.000619947301097,0.0007952801683164,0.0003585507832024,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,mean_log_predictive_density,9.85133427180429e-05,-0.0004343329413886,0.0005895719337476,0.0002585805260892,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,RMSE,0.0041646018817453,-0.001485051471757,0.0093866448400675,0.0027767459679893,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,MAE,0.006218140161839,0.0012718603546948,0.0109041776196216,0.0026289951922534,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,predictive_R2,0.0072636404339204,-0.002694469112096,0.0164828853442817,0.0048900457954769,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,mean_log_predictive_density,0.0050826262071184,-0.0022199637226348,0.0116899484015697,0.0035220181348601,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,RMSE,0.0058953449230059,0.0003738227885816,0.0120500229998791,0.00314958403786,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,MAE,0.007374412871365,0.0021268799660478,0.0126054465226912,0.00283162238912,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,predictive_R2,0.0102722755432612,0.0006961900640526,0.0213444925431621,0.0056223337373485,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,mean_log_predictive_density,0.0071806005490311,0.0001242525249016,0.0147563156927318,0.0039752646843026,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,RMSE,0.0047055731879335,-0.0069216812417955,0.0169667828408878,0.0064855526472681,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,MAE,0.0023889523389863,-0.0078647072519117,0.0126263271500213,0.0052820347187262,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,predictive_R2,0.0082046693047952,-0.0125364919870141,0.0292014798210325,0.01125272516437,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,mean_log_predictive_density,0.0050763270148483,-0.0097232925917674,0.0207735777073985,0.0082558485858846,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,RMSE,-0.0027066138295932,-0.0064925889668325,0.0009495837723879,0.0019824818395444,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,MAE,-0.0044144349174001,-0.0079970915527225,-0.000459748337428,0.0018928651209378,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,predictive_R2,-0.0047389709242329,-0.0118677351638837,0.0016232251015548,0.0035328544635425,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,mean_log_predictive_density,-0.0035350611356719,-0.0083556819647279,0.0011148110685784,0.0025271061600523,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,RMSE,0.004107879442512,-0.0075879031790003,0.0145269270438656,0.0057732280035599,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,MAE,0.0014410358129947,-0.0080272417342871,0.0103617074945252,0.0046863040411283,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,predictive_R2,0.0071649374852263,-0.0135704096931002,0.0255743465509842,0.0100819799413623,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,persistence,ancova_level,ancova_current_state,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,mean_log_predictive_density,0.0043318757002179,-0.0103963557196823,0.0174303379248542,0.0073810597159854,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
model_metric,UKHLS,grouped_10fold,acute,change,context,BASE,,,,RMSE,1.0818463228191908,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,BASE,,,,MAE,0.7531272169197588,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,BASE,,,,predictive_R2,0.003851237648726,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,BASE,,,,mean_log_predictive_density,-1.4984808635868672,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,BASE,,,,calibration_intercept,0.053474281867811,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,BASE,,,,calibration_slope,0.6213964353758351,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R1_prior_acute,,,,RMSE,1.0825361591361886,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R1_prior_acute,,,,MAE,0.753665333008493,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R1_prior_acute,,,,predictive_R2,0.002580449611669,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R1_prior_acute,,,,mean_log_predictive_density,-1.4991241139363212,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R1_prior_acute,,,,calibration_intercept,0.0594973307734802,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R1_prior_acute,,,,calibration_slope,0.580849011714123,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R2_prior_persistence,,,,RMSE,1.067237443121936,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R2_prior_persistence,,,,MAE,0.747750474257765,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R2_prior_persistence,,,,predictive_R2,0.0305728899962592,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R2_prior_persistence,,,,mean_log_predictive_density,-1.4850423551954022,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R2_prior_persistence,,,,calibration_intercept,0.0201335703711031,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R2_prior_persistence,,,,calibration_slope,0.8528207853474193,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R3_joint_raw,,,,RMSE,1.064885487508308,,,,1955,10.0,10.0,100.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R3_joint_raw,,,,MAE,0.7466852269144311,,,,1955,10.0,10.0,100.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R3_joint_raw,,,,predictive_R2,0.0348409883191875,,,,1955,10.0,10.0,100.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R3_joint_raw,,,,mean_log_predictive_density,-1.482809816491816,,,,1955,10.0,10.0,100.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R3_joint_raw,,,,calibration_intercept,0.0179562567750132,,,,1955,10.0,10.0,100.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R3_joint_raw,,,,calibration_slope,0.8661334498904204,,,,1955,10.0,10.0,100.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_acute_residual,,,,RMSE,1.0823040760718106,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_acute_residual,,,,MAE,0.7534598179147043,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_acute_residual,,,,predictive_R2,0.0030080738901246,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_acute_residual,,,,mean_log_predictive_density,-1.498912504460922,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_acute_residual,,,,calibration_intercept,0.0574586713173228,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_acute_residual,,,,calibration_slope,0.5938241120562953,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_persistence_residual,,,,RMSE,1.058485292940912,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_persistence_residual,,,,MAE,0.7466935933331089,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_persistence_residual,,,,predictive_R2,0.0464077574373349,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_persistence_residual,,,,mean_log_predictive_density,-1.4767965821736424,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_persistence_residual,,,,calibration_intercept,0.0142668078218246,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_persistence_residual,,,,calibration_slope,0.89379034386793,,,,1955,0.0,0.0,0.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_joint_residual,,,,RMSE,1.057438137997768,,,,1955,10.0,10.0,100.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_joint_residual,,,,MAE,0.7456934543902424,,,,1955,10.0,10.0,100.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_joint_residual,,,,predictive_R2,0.0482935935509274,,,,1955,10.0,10.0,100.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_joint_residual,,,,mean_log_predictive_density,-1.475801575988982,,,,1955,10.0,10.0,100.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_joint_residual,,,,calibration_intercept,0.0129989608942269,,,,1955,10.0,10.0,100.0,,,,
model_metric,UKHLS,grouped_10fold,acute,change,context,R4_joint_residual,,,,calibration_slope,0.9006614598733225,,,,1955,10.0,10.0,100.0,,,,
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,RMSE,-0.0006898363169978,-0.001168009068546,-0.0001950419393909,0.0002377164778986,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,MAE,-0.0005381160887342,-0.0009253294733731,-5.185020520477349e-05,0.000213502106402,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,predictive_R2,-0.001270788037057,-0.0021598574280197,-0.0003588860185963,0.000440167642097,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,mean_log_predictive_density,-0.000643250349454,-0.0010912799672556,-0.000187762148287,0.0002243528609691,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,RMSE,0.0146088796972547,0.0048385277563768,0.0249618553767775,0.0052459289756871,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,MAE,0.0053767426619938,-0.0012845749806411,0.0130880318766814,0.003645990500823,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,predictive_R2,0.0267216523475332,0.009046544406153,0.0458439552084291,0.0095038562108899,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,mean_log_predictive_density,0.0134385083914649,0.0041712645678828,0.0232245655465798,0.0050235947207151,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,RMSE,0.0169608353108827,0.00566267354714,0.0286092877248957,0.00589094407409,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,MAE,0.0064419900053277,-0.0016511892661919,0.0146064209751796,0.0040635351015437,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,predictive_R2,0.0309897506704615,0.0104135222797476,0.0517749912193732,0.0105611693156446,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,mean_log_predictive_density,0.0156710470950511,0.0049754595385917,0.0268480984154593,0.0056242227202795,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,RMSE,-0.0004577532526197,-0.001218553443212,0.000242811665158,0.0003762800340228,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,MAE,-0.0003326009949454,-0.0009179429591224,0.0002307862765767,0.0002972401189415,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,predictive_R2,-0.0008431637586013,-0.0022390124462634,0.0004407063825338,0.0006975609613415,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,mean_log_predictive_density,-0.0004316408740547,-0.0011329420864793,0.0002346191583505,0.0003536603832041,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,RMSE,0.0233610298782787,0.0101499995135156,0.0351905839086905,0.0065502925067238,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,MAE,0.0064336235866498,-0.0024459651061784,0.0147513721292578,0.0046704134017032,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,predictive_R2,0.0425565197886088,0.0186629734875281,0.0635810049985979,0.0116334904591598,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,mean_log_predictive_density,0.0216842814132247,0.0090600909619161,0.0328823483054514,0.0062052775260598,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,RMSE,0.0244081848214228,0.01122290629628,0.0395217043116228,0.0069502097065733,1955,,,,,500.0,500.0,paired person-cluster bootstrap
comparison,UKHLS,grouped_10fold,acute,change,context,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,MAE,0.0074337625295164,-0.0017235017575633,0.0169813575246889,0.0047968144407157,1955,,,,,500.0,500.0,paired person-cluster bootstrap
