case_id,sample_id,cohort,analysis,event_family,outcome,variant,benchmark,representation,base_role,n_parent,n_complete,missing_excluded,temporal_cutoff,temporal_train_n,temporal_test_n,temporal_person_overlap_excluded,run_id,formulation,scale,analysis_role,validation,row_type,term,metric,estimate,ci_lower,ci_upper,n_evaluated,n_finite_model_predictions,bootstrap_successful,bootstrap_attempted,bootstrap_seed,status,interval_status,increment_definition
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,grouped_cv,model,M3,mae,3.7128208159153657,3.516746467853515,3.941074858537953,1089,1089,500,500,4148737197,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,grouped_cv,model,M3,mean_log_predictive_density,-3.061775170271838,-3.137876264332671,-2.996666177981506,1089,1089,500,500,4148737197,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,grouped_cv,model,M3,predictive_r2,0.1971286612280104,0.13513438486298,0.2497217923083311,1089,1089,500,500,4148737197,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,grouped_cv,model,M3,rmse,5.157988981901732,4.826079876072143,5.523298196683063,1089,1089,500,500,4148737197,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,increment,M1-M0,calibration_intercept,-0.005294313942882,-0.0156117002034726,0.0049198728143706,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,increment,M1-M0,calibration_slope,0.0146710024714437,-0.012635556001475,0.0406145533562243,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,increment,M1-M0,mae,9.77972054996e-05,-0.0049834674534509,0.0064889432994642,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,increment,M1-M0,mean_log_predictive_density,0.0003343438484861,-0.0007014374616383,0.0013399040575281,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,increment,M1-M0,predictive_r2,0.0007490494868254,-0.0017662133566484,0.0028433856476809,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,increment,M1-M0,rmse,-0.0020065061013561,-0.007843438204989,0.0045444444870309,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,increment,M3-M2,calibration_intercept,0.0030494783660627,-0.0528330647306886,0.048912815368564,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,increment,M3-M2,calibration_slope,-0.0096567861700724,-0.0417978469929538,0.0262257609809119,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,increment,M3-M2,mae,-0.0195362737617279,-0.0668834297300502,0.0313414731071814,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,increment,M3-M2,mean_log_predictive_density,0.0003265991675149,-0.0111217147634519,0.0118165088666608,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,increment,M3-M2,predictive_r2,0.0008554723603863,-0.0210515052186339,0.0193286567613568,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,increment,M3-M2,rmse,-0.0024516525328603,-0.0590662293549503,0.0564699254722158,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M0,calibration_intercept,0.4131657412051506,-0.2273727113540507,1.0042123178730449,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M0,calibration_slope,0.116091521613689,-0.43635777155108,0.6809065013987828,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M0,mae,3.758153480446297,3.339722535347574,4.238073082843481,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M0,mean_log_predictive_density,-3.132907208285261,-3.247553043120446,-3.027324842208179,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M0,predictive_r2,-0.034280566582604,-0.0901949540536319,0.01301162627148,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M0,rmse,5.540126500878512,4.858364129585736,6.196009842559449,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M1,calibration_intercept,0.4078714272622685,-0.2242219754608116,0.9927662092852894,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M1,calibration_slope,0.1307625240851328,-0.4123968099118957,0.6858385941900776,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M1,mae,3.7582512776517967,3.341627073921015,4.235245830240718,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M1,mean_log_predictive_density,-3.1325728644367747,-3.2465087699788824,-3.027631421747247,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M1,predictive_r2,-0.0335315170957786,-0.089479077857374,0.0141701261840581,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M1,rmse,5.538119994777156,4.860560021940204,6.190323066434231,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M2,calibration_intercept,-0.2231479815138195,-0.8428034071948457,0.3965978250291777,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M2,calibration_slope,0.6874095669896666,0.41960122115972,0.9727893095071332,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M2,mae,3.826388032994129,3.4682339983103825,4.227649355854109,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M2,mean_log_predictive_density,-3.0640083221268988,-3.1751302037800055,-2.9627975124939554,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M2,predictive_r2,0.0962657155264388,-0.0549742611503895,0.2134981481868409,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M2,rmse,5.178701488791771,4.650743446291735,5.702337131757386,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M3,calibration_intercept,-0.2200985031477568,-0.8323419133343123,0.3917238992188118,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M3,calibration_slope,0.6777527808195941,0.4132841536430069,0.960723696672153,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M3,mae,3.806851759232401,3.4480053159446156,4.195964912816035,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M3,mean_log_predictive_density,-3.063681722959384,-3.1753131765488027,-2.963387862541286,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M3,predictive_r2,0.0971211878868251,-0.0710254491136101,0.2177191050075089,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,8c31599f8da90fef,change_score,raw,secondary,temporal,model,M3,rmse,5.17624983625891,4.656876436369051,5.698933124823384,325,325,500,500,3255213813,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,increment,M1-M0,calibration_intercept,0.000140496930266,-0.0039503144390298,0.0037426221015337,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,increment,M1-M0,calibration_slope,-0.000334058801524,-0.0136944811810834,0.0151492637911643,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,increment,M1-M0,mae,-0.0014617492763031,-0.0057372152622315,0.0020804079385884,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,increment,M1-M0,mean_log_predictive_density,0.0022845952609631,-0.0033625792670652,0.0088355961794164,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,increment,M1-M0,predictive_r2,0.0031975134853475,-0.004069827447173,0.012065319139835,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,increment,M1-M0,rmse,-0.0020636545026528,-0.0074398616321876,0.0026350102279714,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,increment,M3-M2,calibration_intercept,0.0001404969302661,-0.0039503144390298,0.0037426221015337,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,increment,M3-M2,calibration_slope,-0.000334058801524,-0.0136944811810833,0.0151492637911644,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,increment,M3-M2,mae,-0.0014617492763032,-0.0057372152622315,0.0020804079385884,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,increment,M3-M2,mean_log_predictive_density,0.0022845952609631,-0.0033625792670652,0.0088355961794165,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,increment,M3-M2,predictive_r2,0.0031975134853475,-0.004069827447173,0.012065319139835,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,increment,M3-M2,rmse,-0.0020636545026528,-0.0074398616321877,0.0026350102279714,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,model,M0,calibration_intercept,0.0065547439310801,-0.0378280405805628,0.0550042160930282,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,model,M0,calibration_slope,0.9693603242334028,0.8589179754040231,1.0691463549018103,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,model,M0,mae,0.6226928229139789,0.5881680058938119,0.6584431166681081,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,model,M0,mean_log_predictive_density,-1.2759868349512986,-1.340459037280739,-1.2140373830328193,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,model,M0,predictive_r2,0.3287625473592013,0.2630485670499567,0.3839243152273249,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,model,M0,rmse,0.8653915536566208,0.8127817313989028,0.917486951056784,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,model,M1,calibration_intercept,0.0066952408613461,-0.0392035507083599,0.0550195905861317,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,model,M1,calibration_slope,0.9690262654318788,0.8624495140269878,1.07265292401245,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,model,M1,mae,0.6212310736376757,0.5874295903041441,0.6578861440303375,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,model,M1,mean_log_predictive_density,-1.2737022396903357,-1.3380611553387445,-1.2119478114091182,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,model,M1,predictive_r2,0.3319600608445489,0.2635938987621273,0.3884960692649014,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,model,M1,rmse,0.8633278991539679,0.810642755607261,0.9152660698867534,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_UKHLS_acute_nonoverlap__main__most_recent,multi_UKHLS_acute_nonoverlap,UKHLS,multi_event,multiple,acute,nonoverlap,main,most_recent,secondary,1089,1089,0,2022-05-17,764,325,0,9c0ae63bc3335202,ancova_level,standardized,secondary,grouped_cv,model,M2,calibration_intercept,0.0065547439310801,-0.0378280405805628,0.0550042160930282,1089,1089,500,500,96669950,estimated,500_paired_person_resamples,augmented_minus_baseline
