case_id,sample_id,cohort,analysis,event_family,outcome,variant,benchmark,representation,base_role,n_parent,n_complete,missing_excluded,temporal_cutoff,temporal_train_n,temporal_test_n,temporal_person_overlap_excluded,run_id,formulation,scale,analysis_role,validation,row_type,term,metric,estimate,ci_lower,ci_upper,n_evaluated,n_finite_model_predictions,bootstrap_successful,bootstrap_attempted,bootstrap_seed,status,interval_status,increment_definition
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R1,calibration_slope,0.062787773497363,-0.5650391366877763,0.6668543451900697,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R1,mae,0.6750473071426758,0.5743858422654189,0.7723635815136595,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R1,mean_log_predictive_density,-1.4051976825679229,-1.5755850709049652,-1.241365684827721,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R1,predictive_r2,-0.0829064362740692,-0.2209150542766442,0.0276129920616197,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R1,rmse,0.9640250378589078,0.8228993136892757,1.0877506118659728,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R2,calibration_intercept,0.0399595808762874,-0.0985268269634054,0.1846806853654946,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R2,calibration_slope,0.6389816706042096,0.2190778195593924,1.0683147061082643,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R2,mae,0.6709073243995065,0.5804824188029797,0.755588205068138,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R2,mean_log_predictive_density,-1.3341801898917014,-1.49246716089844,-1.1809437874266089,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R2,predictive_r2,0.0428831603874214,-0.0928907046457077,0.1386058094908209,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R2,rmse,0.9063069801139436,0.7809089386969336,1.0205354153894135,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R3,calibration_intercept,0.0629996680606249,-0.0751961695424029,0.2168323628083977,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R3,calibration_slope,0.4393059683775496,0.0023373979141178,0.8938966014712911,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R3,mae,0.6888113428623118,0.5987532164480786,0.778170699592162,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R3,mean_log_predictive_density,-1.3762035090612363,-1.5598937207436874,-1.2055853895338235,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R3,predictive_r2,-0.0209340515678349,-0.1983946599880432,0.1114199772151196,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,grouped_cv,model,R3,rmse,0.936034143686706,0.799943064983406,1.0642651520583069,164,164,500,500,698778932,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,increment,R1-R0,calibration_intercept,-0.0149211982191709,-0.0550519529376811,0.0458523037077869,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,increment,R1-R0,calibration_slope,-0.0707929350315744,-0.2254036100666904,0.1444687764633358,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,increment,R1-R0,mae,0.0158687586986852,-0.0015293829936191,0.0320241644743463,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,increment,R1-R0,mean_log_predictive_density,-0.0199918706720279,-0.0547733560967162,0.0130333169971083,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,increment,R1-R0,predictive_r2,-0.0260350743550219,-0.0782371643923681,0.0238989391350701,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,increment,R1-R0,rmse,0.0107896534392757,-0.0084484898449014,0.0283431743198747,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,increment,R3-R2,calibration_intercept,-0.0158266269300564,-0.0532674091674881,0.0250164740832726,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,increment,R3-R2,calibration_slope,-0.0848558960598089,-0.2335712987728643,0.1022798861911547,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,increment,R3-R2,mae,0.0192500456889632,-0.0041874129986309,0.0415257985813874,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,increment,R3-R2,mean_log_predictive_density,-0.0376927928633104,-0.0996323205174058,0.0156983864136957,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,increment,R3-R2,predictive_r2,-0.0425024835721901,-0.1238768987601358,0.0323100746202547,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,increment,R3-R2,rmse,0.017906447672269,-0.0105418852749271,0.0428726179307211,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R0,calibration_intercept,0.2392684321619382,-0.1968186826599755,0.684432463196541,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R0,calibration_slope,-0.0668647128827912,-1.248493029245711,0.9834043396725138,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R0,mae,0.8383621982267284,0.6180842652911187,1.076391563143242,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R0,mean_log_predictive_density,-1.6932268393837129,-2.2293078200917673,-1.238729335608425,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R0,predictive_r2,-0.3733514869290255,-0.8402645605814241,-0.096708359910869,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R0,rmse,1.143679025901256,0.8348169244488558,1.4243446575033492,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R1,calibration_intercept,0.2243472339427673,-0.197290584461056,0.67002640933009,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R1,calibration_slope,-0.1376576479143657,-1.2053357602543278,0.8363796285673273,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R1,mae,0.8542309569254136,0.6384491938075973,1.0905291244306288,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R1,mean_log_predictive_density,-1.7132187100557408,-2.24743411754894,-1.256750990824936,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R1,predictive_r2,-0.3993865612840475,-0.8875406349576841,-0.1237166086387946,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R1,rmse,1.1544686793405317,0.8491129031506199,1.4313614308358085,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R2,calibration_intercept,0.2803270411765151,-0.0626028486217355,0.6655389385565834,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R2,calibration_slope,0.1448728142239251,-0.8630642148776091,1.034698521779453,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R2,mae,0.7866321391617697,0.5598869181648742,1.054411713716988,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R2,mean_log_predictive_density,-1.714504327112841,-2.3655002498319235,-1.1957383444084229,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R2,predictive_r2,-0.320288700934638,-0.8384901422202757,0.0197722972787204,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R2,rmse,1.121366967690212,0.7990177323645358,1.4262801728498766,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R3,calibration_intercept,0.2645004142464587,-0.068303827733182,0.6288212595971623,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R3,calibration_slope,0.0600169181641162,-0.8332875568812853,0.8961680519105436,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R3,mae,0.8058821848507329,0.5848783930023186,1.0663138994108945,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R3,mean_log_predictive_density,-1.7521971199761517,-2.419164737939919,-1.2070717690711072,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R3,predictive_r2,-0.3627911845068281,-0.9408395725761316,-0.0189556711235909,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_acute__main__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,main,same_response,secondary,164,164,0,2014-06-15,119,45,0,edb26a313fc0fef1,change_score,standardized,secondary,temporal,model,R3,rmse,1.139273415362481,0.8072107235408259,1.4452540693426477,45,45,500,500,2716069590,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_persistence__main__same_response,recurrence_HRS_caregiving_persistence,HRS,recurrence,caregiving,persistence,same_domain,main,same_response,secondary,126,126,0,2014-06-15,93,33,0,0a74318a098d1434,ancova_level,raw,secondary,grouped_cv,increment,R1-R0,calibration_intercept,0.0112263860887227,-0.0321654079797305,0.0605785895143832,126,126,500,500,3364873189,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_persistence__main__same_response,recurrence_HRS_caregiving_persistence,HRS,recurrence,caregiving,persistence,same_domain,main,same_response,secondary,126,126,0,2014-06-15,93,33,0,0a74318a098d1434,ancova_level,raw,secondary,grouped_cv,increment,R1-R0,calibration_slope,-0.0057457468139117,-0.0349084424178861,0.022546553548322,126,126,500,500,3364873189,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_persistence__main__same_response,recurrence_HRS_caregiving_persistence,HRS,recurrence,caregiving,persistence,same_domain,main,same_response,secondary,126,126,0,2014-06-15,93,33,0,0a74318a098d1434,ancova_level,raw,secondary,grouped_cv,increment,R1-R0,mae,0.0006145796638554,-0.0166493357955125,0.0182800039163849,126,126,500,500,3364873189,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_persistence__main__same_response,recurrence_HRS_caregiving_persistence,HRS,recurrence,caregiving,persistence,same_domain,main,same_response,secondary,126,126,0,2014-06-15,93,33,0,0a74318a098d1434,ancova_level,raw,secondary,grouped_cv,increment,R1-R0,mean_log_predictive_density,-0.0008728406085756,-0.0140142640935159,0.01144973891609,126,126,500,500,3364873189,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_persistence__main__same_response,recurrence_HRS_caregiving_persistence,HRS,recurrence,caregiving,persistence,same_domain,main,same_response,secondary,126,126,0,2014-06-15,93,33,0,0a74318a098d1434,ancova_level,raw,secondary,grouped_cv,increment,R1-R0,predictive_r2,-0.00150768630837,-0.019876423594925,0.014722704384372,126,126,500,500,3364873189,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_persistence__main__same_response,recurrence_HRS_caregiving_persistence,HRS,recurrence,caregiving,persistence,same_domain,main,same_response,secondary,126,126,0,2014-06-15,93,33,0,0a74318a098d1434,ancova_level,raw,secondary,grouped_cv,increment,R1-R0,rmse,0.0016466845886373,-0.0160357715470406,0.0208071041824586,126,126,500,500,3364873189,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_persistence__main__same_response,recurrence_HRS_caregiving_persistence,HRS,recurrence,caregiving,persistence,same_domain,main,same_response,secondary,126,126,0,2014-06-15,93,33,0,0a74318a098d1434,ancova_level,raw,secondary,grouped_cv,increment,R3-R2,calibration_intercept,0.0112263860887227,-0.0321654079797307,0.0605785895143829,126,126,500,500,3364873189,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_persistence__main__same_response,recurrence_HRS_caregiving_persistence,HRS,recurrence,caregiving,persistence,same_domain,main,same_response,secondary,126,126,0,2014-06-15,93,33,0,0a74318a098d1434,ancova_level,raw,secondary,grouped_cv,increment,R3-R2,calibration_slope,-0.0057457468139117,-0.0349084424178857,0.0225465535483218,126,126,500,500,3364873189,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_persistence__main__same_response,recurrence_HRS_caregiving_persistence,HRS,recurrence,caregiving,persistence,same_domain,main,same_response,secondary,126,126,0,2014-06-15,93,33,0,0a74318a098d1434,ancova_level,raw,secondary,grouped_cv,increment,R3-R2,mae,0.0006145796638552,-0.0166493357955126,0.0182800039163845,126,126,500,500,3364873189,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_persistence__main__same_response,recurrence_HRS_caregiving_persistence,HRS,recurrence,caregiving,persistence,same_domain,main,same_response,secondary,126,126,0,2014-06-15,93,33,0,0a74318a098d1434,ancova_level,raw,secondary,grouped_cv,increment,R3-R2,mean_log_predictive_density,-0.0008728406085756,-0.0140142640935159,0.0114497389160899,126,126,500,500,3364873189,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_persistence__main__same_response,recurrence_HRS_caregiving_persistence,HRS,recurrence,caregiving,persistence,same_domain,main,same_response,secondary,126,126,0,2014-06-15,93,33,0,0a74318a098d1434,ancova_level,raw,secondary,grouped_cv,increment,R3-R2,predictive_r2,-0.0015076863083699,-0.019876423594925,0.0147227043843719,126,126,500,500,3364873189,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_persistence__main__same_response,recurrence_HRS_caregiving_persistence,HRS,recurrence,caregiving,persistence,same_domain,main,same_response,secondary,126,126,0,2014-06-15,93,33,0,0a74318a098d1434,ancova_level,raw,secondary,grouped_cv,increment,R3-R2,rmse,0.0016466845886371,-0.0160357715470405,0.0208071041824585,126,126,500,500,3364873189,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_persistence__main__same_response,recurrence_HRS_caregiving_persistence,HRS,recurrence,caregiving,persistence,same_domain,main,same_response,secondary,126,126,0,2014-06-15,93,33,0,0a74318a098d1434,ancova_level,raw,secondary,grouped_cv,model,R0,calibration_intercept,0.1840585363685698,-0.1836912050743823,0.5811481447516345,126,126,500,500,3364873189,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_persistence__main__same_response,recurrence_HRS_caregiving_persistence,HRS,recurrence,caregiving,persistence,same_domain,main,same_response,secondary,126,126,0,2014-06-15,93,33,0,0a74318a098d1434,ancova_level,raw,secondary,grouped_cv,model,R0,calibration_slope,0.8742191282985852,0.6134948659465255,1.12882979082913,126,126,500,500,3364873189,estimated,500_paired_person_resamples,augmented_minus_baseline
recurrence_HRS_caregiving_persistence__main__same_response,recurrence_HRS_caregiving_persistence,HRS,recurrence,caregiving,persistence,same_domain,main,same_response,secondary,126,126,0,2014-06-15,93,33,0,0a74318a098d1434,ancova_level,raw,secondary,grouped_cv,model,R0,mae,1.1822569348845566,0.9969789892303692,1.379437161150172,126,126,500,500,3364873189,estimated,500_paired_person_resamples,augmented_minus_baseline
